param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12
0.288453872553974,0.9995350226492828,0.7935101510644299,0.6664484891403831,0.413938185927471,0.23497545233488035,0.26215115689383367,0.5357839721865264,0.03877590271221165,0.41225540791011595,0.6559885532528429,0.9975164799597184
0.4330874474466332,0.8998582509163153,0.4541481408985445,0.7672172855320972,0.44873458650289155,0.8243782918774369,0.6956318849654768,0.05098939765795204,0.082342526642593,0.7020306489606769,0.04980382887511163,0.19124432352013065
0.45718385496542674,0.8616807348750333,0.230694011129564,0.8588557405168636,0.5532649744880389,0.5127031650923102,0.7683566336765583,0.41664968542773895,0.8062586024961244,0.662684798908351,0.9597345176501902,0.7269397722681759
0.089377118998497,0.2742403643201062,0.7511746456376974,0.20114083559738,0.0035304566611575393,0.221311406594366,0.7001745839105644,0.36425280690811845,0.25753370327417463,0.0031953459902148143,0.5592702276434359,0.126748697908126
0.6959576850161397,0.765708515426765,0.42233623888345834,0.2596711568540438,0.5032714065705179,0.20158206593252298,0.41903333313968416,0.11853270573383651,0.7945824806708657,0.5744366161580041,0.5774407380418918,0.44713968298700696
0.35277922888159396,0.974650559816612,0.6527522252974741,0.6902831803656386,0.33028331414787215,0.17987063390796473,0.01887129676753856,0.5946582939861635,0.2654810220349463,0.4428984056391439,0.9147895634516041,0.5239783232431177
0.13488494171566948,0.7285842998698061,0.5486904573986289,0.5710575620754348,0.1726404973432716,0.9238844558860394,0.8481104927172252,0.7098779048914949,0.898709617391631,0.5164227620230886,0.7049053250024332,0.13483003064633028
0.9566106806063087,0.3876662697880903,0.008925300484982392,0.9752099190774208,0.07231513780663525,0.6107492787465996,0.5057565398013044,0.635954777458369,0.7290312738725144,0.12759954162899667,0.4538088230110947,0.8220794518681275
0.6178458873801825,0.06683422955156244,0.3639686873523122,0.8712941175622246,0.7796048444375876,0.9024522180344141,0.8515484729018833,0.6799255448402832,0.6044389048955946,0.6424977745602896,0.8835113223578195,0.03537021326668002
0.2779614070705994,0.6238828789047206,0.2734626984897381,0.9195175322933649,0.043304853014000444,0.09711000683214278,0.7474292342319294,0.7701965636392858,0.008030523004175245,0.2177623566607594,0.46165967621045645,0.5098214997338137
0.3491396763185367,0.5399323297469242,0.1709781592262843,0.2679951205287413,0.9718124772305607,0.40550931259590084,0.9269793594832195,0.5789948712449099,0.8341550864060234,0.0857506467267537,0.39150483443989403,0.9329106658336929
0.5217738896093083,0.4407482804703795,0.6477131127841791,0.9925556870566893,0.9367815018321523,0.5347170652043437,0.7634588168386257,0.6015459824793598,0.19456027931610181,0.12440067744554659,0.16064690588578942,0.5738194803219522
0.12274992135353381,0.35770132305517305,0.9347410509655381,0.6419879770504916,0.7439860441526677,0.8547192633796193,0.4929447406488279,0.1072343838114018,0.21891939921032263,0.13913619574012884,0.8165321152473468,0.021813629142298976
0.7245320904779234,0.02199934184439603,0.7416722018215851,0.27654360271030154,0.20685098110995206,0.19874119629427434,0.3585852938167165,0.6612125471363027,0.16145141650278522,0.7497924556684337,0.8251621872275775,0.8074392263687415
0.19951148087255416,0.6874363450557573,0.5800475996439189,0.11711948323616045,0.570730636029485,0.9480600838837842,0.20943739695631652,0.06389508649969734,0.11954459733914086,0.9163881258910347,0.7122621443279522,0.47804249897550005
0.013067038009116103,0.2779725574200212,0.4876512484482598,0.48028988602444744,0.9314016222038565,0.5288208597255537,0.9440596059407194,0.48404425769265585,0.048649540895823365,0.8400089573354609,0.9192087224863571,0.09909936129179728
0.6828263409090615,0.9147429627082382,0.8732326312579489,0.45484234941393387,0.47271952053681526,0.028641932948327845,0.9036279455527096,0.2828775127789923,0.3413982889316542,0.5425634808762465,0.2669442052212225,0.2746581893488623
0.9961164826969067,0.28360895492896254,0.43970468311964755,0.6704914155015173,0.838774998007877,0.2663263883586269,0.9151825325700655,0.25332521101419253,0.8823975069643943,0.7193060888879454,0.09529887437721356,0.4004995358187465
0.30205052654159137,0.6718574502682146,0.5124664191281122,0.4605937673063489,0.2273626570548514,0.9841821217937351,0.23716546569796673,0.5212458381066273,0.9362990762886739,0.5210063453103488,0.8499388916122022,0.2769395344106588
0.7844001739204235,0.9585849397772394,0.5389640762303689,0.9087811128946145,0.4013352538860012,0.8068900439197423,0.7124201659036357,0.6208181630480245,0.6532936103628029,0.1929011738412347,0.25583018378542094,0.6254739771595447
0.7488250219971505,0.7752930004976349,0.7709915826698869,0.06670579563493789,0.42992522417392076,0.5803121856447684,0.10124540253881661,0.36763086027772574,0.9170380925915639,0.35567095400952353,0.620011899577546,0.26313125968370726
0.2354951880362113,0.1301789866791647,0.32918657881241054,0.7580611483503081,0.16265167261608884,0.30239209599933026,0.9637128691214958,0.3166000936951206,0.9156923133109928,0.47836869681616045,0.7318643139335264,0.6796597815175142
0.3674124545419408,0.03636425642452185,0.017861277395075387,0.024538907642079867,0.6693527794837218,0.2538216996814049,0.5817661546807585,0.16187237890626255,0.35616747938014737,0.31809877582539703,0.2662656206402728,0.6485001869655813
0.7925680460373028,0.8520380800751713,0.7304343716236844,0.1569254037936349,0.9837458312021755,0.4758608179590428,0.8108262803711985,0.2018693085747895,0.8650455203117083,0.6817105321298265,0.7529518735152272,0.8743028360819715
0.06305501211838813,0.08751103651605585,0.3800032686424803,0.8177962369425709,0.5810657346530793,0.33222741171218717,0.41087038636956147,0.8595935852081174,0.3884902180686781,0.5876303195554271,0.8630773909998691,0.4194789781813687
0.9157030030270162,0.32698118188346365,0.8590482883376652,0.8119627628377578,0.5931417148463958,0.4616651011667444,0.14991949122830586,0.1681939986351173,0.016488486185273033,0.8132345955036275,0.3460414203521189,0.9339606439986061
0.5113742653001769,0.4261119952645467,0.2751360708556976,0.3368123864566334,0.5247199164286491,0.9794764177329058,0.13381690966936563,0.4933299678510009,0.4539218408659839,0.06430272670098805,0.43031318912108996,0.6681374949074088
0.2646398220228074,0.5847745946189263,0.1825309978312161,0.5759638489325417,0.08686545873798482,0.8831607193332431,0.6491929137237631,0.28544325994769043,0.6388109909718095,0.9994596709339819,0.08234779468212378,0.14798648878196785
0.07685901360533848,0.7731949720459568,0.9656109952325159,0.37990616341641903,0.7023962041856713,0.71540287724825,0.8716526330780391,0.38178065541418216,0.8498583261243045,0.2084285621552086,0.17513691357992894,0.8401368419267863
0.38701696364774935,0.4988023014968565,0.2603335022781642,0.7162378358427404,0.4616982728388944,0.9503057618155784,0.5702116810446254,0.025501878930243915,0.23999829903808848,0.7271342816251668,0.2842957024761562,0.37457384183933756
0.21732935068822298,0.6994867668474531,0.47352005615296405,0.6567823345160053,0.8026379184168925,0.15727208879539495,0.7939720810850766,0.9730422495763178,0.17700690649929537,0.4197327298378087,0.10103183319041202,0.32876518068891464
0.5280993229042705,0.09415235271630025,0.25453171625064436,0.5353740789951675,0.869963613896881,0.9293976227131072,0.04850827691539946,0.5082279063089497,0.47004477985707127,0.625965820573549,0.3627544767880232,0.07143543254825728
0.16622808825407437,0.21478372777248866,0.1549026426129467,0.8895668566611938,0.6596863162326055,0.16996716419006078,0.4571631736368302,0.26325820137769734,0.1515469662025496,0.4960686174098211,0.8336764982610677,0.5809587716455431
0.3958560063428777,0.9169760800324287,0.7136635186913646,0.23560684918687055,0.38302308599866863,0.36068916375787946,0.09710086058334741,0.9612071382218562,0.7040788219619558,0.07146797778681531,0.2081076624085261,0.7089007758270176
0.9423187174974206,0.26363384212872615,0.9747144523165023,0.18822008471821938,0.24525335366256718,0.9628337330307808,0.6598316274236128,0.3529039665752791,0.818324924499379,0.8012998160669539,0.14183875832888107,0.9522857975320229
0.6524848946638588,0.6113112239973163,0.8538184354979884,0.6766438289525062,0.3164080975389196,0.9390531685833373,0.43385530002549844,0.8508728008890107,0.225473733970277,0.9078155364537003,0.6654467170191356,0.6144657824733978
0.4414685471954485,0.14120310324986612,0.5662861151282724,0.7321103831346543,0.1941085023708983,0.06607746831313512,0.4675873092582645,0.6860235794795674,0.1310843502459731,0.5553308758839595,0.5684616517028603,0.11133315053731971
0.8638683092090096,0.8188647307204205,0.8788322933949543,0.5612661353374641,0.29698968131138775,0.6607570075554728,0.12328081419464518,0.8995567264245377,0.5244234893108165,0.8273893056920033,0.012178994685441098,0.17450359954377342
0.4618642196121289,0.7881932735915878,0.6675958004774892,0.36952175820284655,0.6481092504375452,0.05100163801010974,0.2461348124558621,0.7210484079423061,0.0888347794791057,0.6027189136054114,0.3996011891441285,0.3102785021289008
0.0359619029243682,0.6651266616276192,0.6601471903621479,0.7646582046229361,0.9235289309922294,0.0883866101177327,0.08349327665257777,0.23157121260255434,0.420954272860823,0.05345219162095559,0.15572906896989847,0.1956530858919999
0.1738654633826936,0.25753319962440196,0.48086014580389347,0.4478783172828941,0.696607335589843,0.015271832046232815,0.003646560093855771,0.9971420306409702,0.7178484772975123,0.2621435287779488,0.5534025242361645,0.18274607763993492
0.2997854684401504,0.030141116640622974,0.8928312148238746,0.4158171863101145,0.6143962249277628,0.4304931372654169,0.5093115024514213,0.07468490454264531,0.4448361265293964,0.40206165629615964,0.47936819883661463,0.6919221754027143
0.5549702755445802,0.9398432736996866,0.3891163034244545,0.33285486333081604,0.5321564789019325,0.6518946870756459,0.11435046332891957,0.20877855984822355,0.09913788829875886,0.7975534214805584,0.8500387903069765,0.7800276916024229
0.6462887088218355,0.41939990000756733,0.8318012562688865,0.8944216358396601,0.7913010263296663,0.7860870047716904,0.9957783913524099,0.3034571405777797,0.37147616870016953,0.819728961018766,0.3815903346935617,0.319203903394811
0.1889159712215909,0.6279015995228877,0.8407355420045337,0.9718343823380686,0.11833330437413667,0.5429698612405663,0.3058881225522748,0.015583434568723492,0.5452055250236716,0.33789070751391187,0.19984857824848545,0.6657453992401322
0.6685008655065076,0.1644237983897513,0.6906152681527893,0.036988345945519335,0.318936974128883,0.6361861864718763,0.3684145829137969,0.9066288043898026,0.8305684852461898,0.17583578285221246,0.7218892206329925,0.7062770009966015
0.058139675734919474,0.3171529696581716,0.09641637425584387,0.6973095095342619,0.00850181997866938,0.8160287961517009,0.33283508074462304,0.19177697381465747,0.9591758957546958,0.20718492931184737,0.822557265078501,0.10706673524435195
0.3339239148182017,0.9012697040304276,0.5240158041924736,0.1269824401781209,0.8430818291930976,0.005382450942222134,0.8222055465544537,0.8115700343097425,0.6826809922239236,0.3447752905323396,0.8918730754836603,0.768856666302704
0.8091964871954032,0.08293957509597487,0.5993292283908819,0.42786159773992427,0.28390061728312266,0.6040991019309029,0.7272136045628453,0.887907052737218,0.8701461600083071,0.4693420249170268,0.016823248336969625,0.8985919259499615
0.641504047195575,0.4800525677753757,0.41449903264857585,0.989045559549276,0.5658128563720783,0.7551471415214104,0.05246783497935121,0.5635138786371104,0.7375935148964474,0.9400858506795269,0.3722663095049652,0.4581663527195192
0.6910191541972287,0.19832668822793662,0.6935720545915245,0.20900917824989998,0.027995899171448218,0.03418370675623357,0.03507397296745696,0.8401268753393031,0.6920331286002007,0.7543714755623219,0.44737445365569634,0.08077109658398138
0.3224147355423146,0.46547604097920475,0.3961781732813095,0.9564573314945617,0.8516968411006436,0.6434739187507587,0.428310472893067,0.3907246731768118,0.42793244163494204,0.02140361624057207,0.681032844987511,0.2527310033463093
0.5917096080355752,0.5105075374948421,0.6833317381509747,0.08869991832691364,0.6511698663149946,0.7432158133571292,0.25603473030509616,0.9358607660118305,0.059431648853369934,0.8529803252904018,0.6324988895250002,0.11693199107942756
0.5868175767645667,0.869698706459097,0.7825519284982274,0.1454474737046337,0.39858247807169456,0.3751405972780837,0.589444076119306,0.6727485636294106,0.9461946053359731,0.5030378718833065,0.08848346190832368,0.014837743135720463
0.8941014780430626,0.1676460987996836,0.12100863838503441,0.7818030358793321,0.05235672468813675,0.4711410250090199,0.9512283341876101,0.08584645680562124,0.5607380829804308,0.24274050471221933,0.6026378546657706,0.2884873354959396
0.7533159884569578,0.41589777464570865,0.7048526644421005,0.29302462021705505,0.5425201146537701,0.18738022996612183,0.8821799246993797,0.17743456272327124,0.06873960952933299,0.035444096687831515,0.9496405880758804,0.8141444187569171
0.7018701134326737,0.311237661412438,0.8468930059288489,0.8563117212985143,0.8149890770740326,0.10832372505473223,0.8008665903164269,0.7334279594042682,0.6149632530711935,0.4310117222329996,0.6960006784719639,0.7899313451765031
0.9391173947923581,0.8875175465060342,0.42580669960981976,0.24196135363129576,0.7925203856814327,0.3867525130224177,0.5442016557633284,0.6975730865911753,0.7912318490592632,0.9854588648776387,0.46691625270753956,0.37581035771360355
0.3600410307246642,0.44255836783494823,0.3668692766642513,0.09659060634373477,0.7571760250672148,0.7188775277044754,0.6775347796449104,0.32290656881283447,0.5994759753495043,0.9760173800569706,0.9990397068524949,0.7969498910108825
0.3102718916069147,0.7135041658356666,0.9083005939250849,0.6254948599000483,0.38523132917948216,0.3158745695462494,0.46392819565558463,0.9172093455712401,0.29819362031928176,0.8632175661811762,0.9308599084667972,0.640843018088743
0.273506392672511,0.05504037933120872,0.16044951368829188,0.030681835825862362,0.5872761914872138,0.7949752152690223,0.9844514469839857,0.9272608841771538,0.21437995303508817,0.07984394060529881,0.32041076373906446,0.4728104520216373
0.492213373893416,0.7949359911672121,0.9142655870907777,0.490356473855707,0.7289610398517673,0.520896962893673,0.35087189907285393,0.14347414153665394,0.30300454633738244,0.23397463705822194,0.16963010614874963,0.21917998862067453
0.568191944100666,0.7429335602267464,0.9548353155905288,0.9474056952206557,0.37185192549033164,0.41274116607525735,0.28517634096121736,0.023118614078618472,0.40580385953877085,0.565619999308957,0.590742166276581,0.1632232028871514
0.8771614782011793,0.6080266441271698,0.09130069695602686,0.3165457618970275,0.3521136877021402,0.13545297068141993,0.26718927460019454,0.5867477183802562,0.3186483936878253,0.673993111147395,0.30770805759960995,0.30038339425739413
0.2515594240979237,0.3993528998483053,0.5002412712418913,0.3439304397300512,0.1461381600925727,0.39973572008578584,0.38852745560850105,0.9806137772465385,0.6238899045271591,0.9609864911388848,0.7469955231206168,0.2095578887116698
0.042991413197046,0.3611808176238728,0.03808497308681566,0.9283406630302665,0.15524151536325956,0.14913892744200286,0.9766682490684038,0.12991591646962142,0.9056459029666167,0.04246748673244969,0.8035500198972464,0.8283268531971493
0.832733134721653,0.5700252166867024,0.6203443455848368,0.8325954239612564,0.8899463947337363,0.2827440951441893,0.7830199589484234,0.7759210191171055,0.5684021104343456,0.9242773633030585,0.5332657527429553,0.7413793053261456
0.7646241758678131,0.7399268952584926,0.005023028133930366,0.8079630699498369,0.1141452397762047,0.8429031578139782,0.5520866517737798,0.567196281456968,0.1471923183591675,0.19134641795451246,0.1225367866826961,0.4164960577444622
0.37502252678244585,0.8084841363183456,0.3151247206614187,0.08205340560392606,0.6363993123984822,0.06891673310993471,0.6505737663707781,0.8779924757310857,0.626461433912627,0.5374496486165602,0.18526418022059335,0.765234555110139
0.6643980939434535,0.060544912424495376,0.40371995346236006,0.10890972496212616,0.739207900516023,0.45140854505107636,0.5613118720966226,0.09526182029528311,0.9858229192570995,0.46365989082687825,0.4003301293548293,0.3479216251910749
0.6317569884594079,0.8813182809696152,0.14732827311248806,0.3504057524664627,0.48299285209981646,0.07747864125712611,0.1600622506286759,0.007431441673183998,0.8123856007194109,0.3777830405799734,0.5083655029292522,0.8841859734657299
0.4717877308317527,0.7247077078404036,0.6405289220766132,0.3656602896919277,0.6323002237326715,0.11211285568898391,0.34373677887569143,0.4504877910186297,0.2688223672240784,0.53287522314117,0.33562352974889664,0.8626006726326982
0.5650780414290767,0.8322238409471615,0.7392928604335447,0.49633068671519537,0.4864434662978733,0.2459168071026521,0.5928359668160285,0.0346775793157083,0.9692799217645225,0.7894046560829123,0.2171281193368433,0.5031365762932862
0.4426443373365401,0.9283370711227993,0.8898849041622088,0.9620373246279356,0.6851152945566799,0.6897602121913826,0.8943360523875903,0.2702002687657487,0.4113515754911616,0.014992988035139362,0.06074505077456001,0.3941669076622994
0.9832530710178298,0.4672503515845387,0.5842267562119046,0.5226635013153524,0.45201297533366597,0.34501427946149665,0.08178164849752063,0.3919669484785714,0.9506982612742507,0.3949094556425099,0.791871475202558,0.6841473030620644
0.7102986185342136,0.407385872217388,0.2834633838703902,0.19895239972187456,0.06313288746296816,0.269986952155164,0.9740606929269598,0.33125637384905293,0.10135410778896979,0.2557502085015935,0.546401813280582,0.2496367143566329
0.33199324268548874,0.3803933054491169,0.49301766883924025,0.8405025889861951,0.22017116222233415,0.7663921243173101,0.6834347596411938,0.946235469016184,0.6444422669539526,0.3330663797217019,0.5940236404348007,0.059859928016725975
0.5062585137404699,0.842091727573573,0.948054925421718,0.43915207064848577,0.5351371438412017,0.7820984048563103,0.2042609915212205,0.22272536885592775,0.5087233862892682,0.698996012358531,0.23765695957359606,0.6201390979742393
0.9217897490512025,0.3450561112152979,0.19692039947388992,0.6021409720307223,0.13522845523311103,0.5666712163741416,0.5191700306929874,0.5096653773904516,0.537109118712074,0.27374198590357096,0.4114853764576955,0.8535404493433474
0.8199129042278798,0.228801171390004,0.18568108421461624,0.6144312015452741,0.42172707811676285,0.5956959843952289,0.3993315234231513,0.5422946589090278,0.5063273537643056,0.87317984773068,0.4204709990938555,0.23589008416287663
0.12637245130414929,0.5250115279166584,0.44658078935844625,0.23079687871365714,0.9116351895388478,0.6917505307971341,0.17137851093215423,0.4449983474352044,0.20081537070411695,0.7680307021762637,0.4397756962837906,0.05577060099475017
0.41812215321162505,0.21741335861865504,0.24704641870380004,0.2538075951803814,0.36286398378190077,0.0447393764221747,0.7503575515866879,0.9859711760079845,0.7438720799833567,0.575411241223237,0.9771633352791468,0.5437213078317596
0.47591487048385417,0.042586459509702544,0.4593109630348599,0.5140144995422447,0.43612915141396585,0.6774187336879994,0.030813593299393875,0.24734493758836532,0.6623338407318397,0.6218977896349607,0.5398180966287521,0.36601759551472657
0.8747646923009496,0.14222708026219374,0.3346029558807311,0.28690663102081865,0.0808289939609792,0.8746288827775481,0.541022971751878,0.9141710718568155,0.7802569317367484,0.2787846866408963,0.6373747137096506,0.4413228410254716
0.03010079768935351,0.5642419621681941,0.04713607991221061,0.7008956047314067,0.34546203457875024,0.6326545537599195,0.8379070772283276,0.7856738291219353,0.5826238590652782,0.28343363519081377,0.21475483957085648,0.7227295300799229
0.7359219101524275,0.11307583948845494,0.13949625662541074,0.16776723421954293,0.25735034508524907,0.21026861785142453,0.7333775837301222,0.7958861909943651,0.28224573775455525,0.9543010308395091,0.48554199748637067,0.3382685868230153
0.9850821706155845,0.6512577908109254,0.032864567320955204,0.21871139341544038,0.8273028096061421,0.4345640464850559,0.12946360669187465,0.47004196344414123,0.3583990341959037,0.37246058338253907,0.7832324097444461,0.04557209334706418
0.40884232114222324,0.18123886349875454,0.8245385476535176,0.3035340749036321,0.8606509709397071,0.7038058635488373,0.6218430770613921,0.8296704215725815,0.4794576404577257,0.3614389922485083,0.9518321731386801,0.5281395105580082
0.09279561720185375,0.756454174624035,0.10083522406093585,0.7195832736969181,0.9824886472367355,0.36899223290190497,0.15227951695679695,0.6420243682550736,0.6672431888232698,0.8498520648107362,0.3162579384254616,0.08690640584121472
0.4849213909578339,0.6485571800254057,0.7833505386297869,0.0045406931916408075,0.8920921088724326,0.4206470541906368,0.924673437740189,0.4333273166160181,0.6852463953724329,0.8889593826151729,0.33328667324706396,0.9008150846789921
0.14187232273659442,0.7079472974702277,0.056160529828319185,0.3840907144336034,0.6072796402274231,0.8597442724211967,0.6074913424352252,0.6277872811791343,0.92715049343782,0.5993608775629892,0.006597708650688872,0.9629677764954206
0.22718431791033067,0.01604663865243884,0.9949717509343838,0.1756951869620168,0.7584755040521591,0.9941343981117892,0.8900066549922302,0.29221086839293153,0.43693567900984415,0.16219646186970674,0.5041755264402896,0.23147839634873962
0.2464795245735948,0.005959911386436829,0.34626731897243307,0.5484836108812987,0.7706034482430922,0.8362024097058245,0.1968156390993127,0.55402827946002,0.3931231000346745,0.6112044205062859,0.12831850885180077,0.5944969253680517
0.8897510677015965,0.15319553245143247,0.9167854292929191,0.5276519459098089,0.67945756831986,0.28543284156871745,0.4840044333622654,0.042475843964942174,0.7166317941079969,0.4509652833441741,0.8785833065039226,0.9755006497026104
0.8359043996629534,0.6341370905058115,0.11172652747688333,0.009059410830846172,0.1838662938843415,0.13011638296638248,0.6706882020142675,0.7425741978236777,0.020467919435137906,0.23080831034770824,0.8724478918603268,0.29718753809610565
0.9693169052580032,0.4834926908120724,0.7591687645339654,0.5901444925955135,0.17960160391602004,0.5073197707948333,0.3808040202558454,0.8463974395736403,0.4851783037191064,0.929436002735488,0.037219256440469216,0.4981789966686222
0.7793505201723522,0.9554997545710272,0.572876941333601,0.9364505218750611,0.21172700976178174,0.22816605796583433,0.48222639299254333,0.6558809170332467,0.16787373132786146,0.1438610198061429,0.3551865369047167,0.4619313343971193
0.5816907780963445,0.5763262186411853,0.30431090431001906,0.05032656493545268,0.13278511664937329,0.5647497265520841,0.6396447011936475,0.9563023935958427,0.05264985982828314,0.8803217431470117,0.9051761693788365,0.20800695548385834
0.01765228688224111,0.5173447466571108,0.8132548781587328,0.5074640940934183,0.09645271040707983,0.3537177959388267,0.7886532508814745,0.23370510251045096,0.586445925117964,0.3844455122577911,0.050534562469573205,0.8426551293197148
0.15266680959018722,0.2999195416796741,0.3571859878902992,0.4075656299529527,0.9475665196220932,0.31982547413397855,0.22383792644857328,0.19063754371097158,0.8509713217702466,0.2940699874777625,0.2314891282995092,0.553145054771574
0.8483963650346656,0.10586573819616972,0.3227559091593956,0.324014335102782,0.995073115245582,0.6213987166789793,0.3365234004929821,0.8201921203347177,0.9955087518262701,0.1579399304747662,0.07160034942726533,0.5894773214976181
0.9055044681428712,0.3055488259796599,0.9305489283192486,0.8458537756192741,0.9072259545132805,0.9097286318288295,0.2999117481440369,0.136953471879651,0.7576107028407123,0.030588648913484662,0.518893391932186,0.026074385813790447
0.6050017739010941,0.5077267650614427,0.6012316777838782,0.7849909277888905,0.9625199441158925,0.3383676483668407,0.3108046355422003,0.7629369921582636,0.11646267920835739,0.09472968225039914,0.6456299093090403,0.48388457885097463
0.0715542744567507,0.33577328359533765,0.9849436357706213,0.7973643870606337,0.9578669372202342,0.8858387596558064,0.22650959134780754,0.7558404637453978,0.030556389295380564,0.7094112980086559,0.13648126532743735,0.5601036196774504
