q10ch4,f_ch4,vmax_ch4_oxid,k_m,k_m_o2,q10_ch4_oxid,vgc_max,poros_tiller,aere_radius,rob,scale_factor_aere,scale_factor_gasdiff
2.37155156489628,0.27233614697500663,2.9798383877283546e-05,0.043013359155584754,0.11154646494863171,2.5381094952769305,0.19025349505148376,0.2749949056283217,0.0037881499472387603,3.325369597816702,1.4597345176501904,3.9077590890727034
1.268131356995491,0.15484807286402125,9.420786239766505e-05,0.010456471362070311,0.002699030418909185,1.663934219783098,0.18002618758658467,0.25927584207243554,0.0021968477394951062,2.0063906919804295,1.0592702276434358,1.5069947916325042
3.0878730550484192,0.253141703085353,5.351410956182796e-05,0.01335372226427517,0.10164773850096256,1.6047461977975686,0.13785499997095263,0.18555981172015096,0.0037542891939455103,3.1488732323160082,1.0774407380418918,2.7885587319480276
2.058337686644782,0.2949301119633224,8.202808788056243e-05,0.034669017428099115,0.06739609620127868,1.539611901723894,0.07783069451513078,0.3283974881958491,0.002219894963901344,2.8857968112782877,1.414789563451604,3.0959132929724706
1.4046548251470081,0.24571685997396123,6.915044410308032e-05,0.028767349322734025,0.03618281847396778,3.7716533676581183,0.2022165739075838,0.3629633714674485,0.004056257890435729,3.032845524046177,1.204905325002433,1.5393201225853208
3.8698320418189267,0.17753325395761807,2.3545059350165596e-06,0.04877289099433233,0.01631839728571377,2.832247836239799,0.15086348097019567,0.34078643323751073,0.003564190694230292,2.255199083257993,0.9538088230110947,4.2883178074725095
2.8535376621405475,0.11336684591031249,4.6291125059848634e-05,0.04362905881933012,0.15636175919864234,3.707356654103242,0.2027322709352825,0.353977663452085,0.003202872824197224,3.284995549120579,1.3835113223578195,1.14148085306672
1.8338842212117983,0.22477657578094412,3.509100893810509e-05,0.04601611784852156,0.01057436089677208,1.291330020496428,0.18711438513478942,0.38105896909178577,0.001473288516712108,2.4355247133215188,0.9616596762104563,3.039285998935255
2.04741902895561,0.20798646594938483,2.240854720425268e-05,0.013765758466172695,0.19441887049165105,2.2165279377877023,0.214046903922483,0.323698461373473,0.0038690497505774676,2.1715012934535074,0.8915048344398939,4.731642663334771
2.5653216688279246,0.1881496560940759,8.140449770704216e-05,0.04963150650930612,0.1874827373627662,2.604151195613031,0.18951882252579388,0.33046379474380794,0.002014224810016695,2.248801354891093,0.6606469058857893,3.2952779212878087
1.3682497640606015,0.1715402646110346,0.00011692420505698533,0.032278404863999334,0.1493092367422282,3.564157790138858,0.14894171109732418,0.18217031514342052,0.0020848662577099353,2.2782723914802574,1.3165321152473468,1.0872545165691956
3.1735962714337704,0.10439986836887921,9.303193497542117e-05,0.014188908334159924,0.0429564942597705,1.596223588882823,0.12878779407250748,0.3483637641408909,0.0019182091078580768,3.4995849113368673,1.3251621872275776,4.229756905474966
1.5985344426176624,0.23748726901115147,7.303089045593498e-05,0.00629741442018994,0.11500466593383804,3.8441802516513524,0.10641560954344748,0.1691685259499092,0.0017966793322835082,3.83277625178207,1.2122621443279522,2.912169995902
1.0392011140273483,0.15559451148400424,6.159684199547215e-05,0.024274349358210146,0.18641752119636357,2.5864625791766613,0.21660894089110794,0.2952132773077968,0.0015910836685978874,3.6800179146709215,1.4192087224863572,1.3963974451671888
3.0484790227271845,0.2829485925416476,0.00010931253811817118,0.023014696295989723,0.09559846506628941,1.0859257988449833,0.21054419183290646,0.23486325383369772,0.002440055037901797,3.085126961752493,0.7669442052212225,2.0986327573954493
3.9883494480907205,0.1567217909857925,5.566345453605638e-05,0.0336893250673251,0.16807744960555965,1.7989791650758806,0.21227737988550988,0.22599756330425774,0.004008952770196743,3.438612177775891,0.5952988743772135,2.6019981432749857
1.9061515796247739,0.2343714900536429,6.466771936710389e-05,0.02329939148166427,0.04701780609686058,3.9525463653812056,0.110574819854695,0.3063737514319882,0.004165267321237154,3.0420126906206977,1.3499388916122022,2.1077581376426355
3.3532005217612704,0.29171698795544787,6.794680443350816e-05,0.045484665088283416,0.08146438026942825,3.420670131759227,0.18186302488554534,0.3362454489144074,0.003344551470052128,2.3858023476824695,0.7558301837854209,3.5018959086381787
3.2464750659914516,0.25505860009952697,9.66602083553985e-05,0.003801936883929421,0.0871251943864363,2.7409365569343054,0.09018681038082249,0.2602892580833177,0.004109410468515535,2.711341908019047,1.120011899577546,2.052525038734829
1.7064855641086338,0.12603579733583295,4.19868391280358e-05,0.038024026843340254,0.03420503117798558,1.9071762879979905,0.21955693036822438,0.2449800281085362,0.004105507708601878,2.956737393632321,1.2318643139335264,3.7186391260700566
2.1022373636258225,0.10727285128490437,3.460333077640569e-06,0.0017146759282829502,0.13453185033777693,1.7614650990442147,0.16226492320211378,0.19856171367187875,0.002482885690202427,2.636197551650794,0.7662656206402728,3.5940007478623253
3.377704138111908,0.27040761601503427,9.164125348843094e-05,0.008267807487784927,0.19678167457803078,2.4275824538771285,0.1966239420556798,0.21056079257243684,0.003958632008903954,3.363421064259653,1.2529518735152272,4.497211344327885
1.1891650363551642,0.11750220730321116,4.827540449450694e-05,0.04098091372865726,0.11705101546130971,1.9966822351365614,0.13663055795543422,0.40787807556243527,0.0025766216323991663,3.175260639110854,1.363077390999869,2.677915912725475
3.747109009081049,0.1653962363766927,0.00010755722568178607,0.040692156760469014,0.11944205953958636,2.3849953035002334,0.09748792368424587,0.20045819959053518,0.0014978166099372916,3.626469191007255,0.8460414203521189,4.735842575994424
2.534122795900531,0.18522239905290933,3.529808876839258e-05,0.017172213129603354,0.10589454345287254,3.9384292531987173,0.09507253645040484,0.2979989903553003,0.0027663733385113534,2.128605453401976,0.9303131891210898,3.6725499796296353
1.7939194660684221,0.21695491892378527,2.3838210981612993e-05,0.029010210522160816,0.01919936083012099,3.6494821579997296,0.17237893705856447,0.2356329779843071,0.0033025518738182473,3.998919341867964,0.5823477946821237,1.5919459551278712
1.2305770408160153,0.25463899440919135,0.00012074436066002387,0.01930535508911274,0.14107444842876293,3.14620863174475,0.20574789496170587,0.26453419662425465,0.003914589145760483,2.4168571243104173,0.6751369135799289,4.360547367707145
2.161050890943248,0.19976046029937128,3.3466270906922825e-05,0.03595377287421565,0.0934162580221011,3.850917285446735,0.16053175215669382,0.15765056367907315,0.0021459950672104563,3.4542685632503334,0.7842957024761562,2.49829536735735
1.6519880520646688,0.2398973533694906,5.98481069489293e-05,0.033010725558542266,0.1609223078465447,1.4718162663861847,0.1940958121627615,0.44191267487289543,0.0019633200288479563,2.8394654596756173,0.601031833190412,2.3150607227556583
2.5842979687128116,0.11883047054326004,3.2748299886017236e-05,0.027001016910260793,0.17425279555158246,3.7881928681393218,0.0822762415373099,0.30246837189268494,0.002813129861585506,3.251931641147098,0.8627544767880232,1.2857417301930287
1.498684264762223,0.14295674555449772,2.0419202023352154e-05,0.0445335594047291,0.1326178906140559,1.5099014925701821,0.14357447604552454,0.2289774604133092,0.0018894862019873937,2.9921372348196424,1.3336764982610676,3.3238350865821724
2.187568019028633,0.28339521600648576,8.956586043805636e-05,0.01216253903475009,0.07783857102773638,2.082067491273638,0.08956512908750211,0.43836214146655694,0.0034918285836896715,2.1429359555736305,0.7081076624085261,3.8356031033080704
3.8269561524922615,0.15272676842574523,0.00012187091347416718,0.009816894193551856,0.05056016402518829,3.8885011990923424,0.1739747441135419,0.25587118997258373,0.003823142281048199,3.6025996321339075,0.6418387583288809,4.809143190128092
2.9574546839915765,0.22226224479946327,0.00010691003139287607,0.033993869533149056,0.06464880331270607,3.817159505750012,0.14007829500382477,0.4052618402667032,0.002103873828513803,3.815631072907401,1.1654467170191356,3.457863129893591
2.3244056415863454,0.1282406206499732,7.132790674712372e-05,0.036739463965165385,0.04043348346943787,1.1982324049394053,0.1451380963887397,0.3558070738438702,0.0018301446157133218,3.110661751767919,1.0684616517028602,1.4453326021492787
3.5916049276270288,0.2637729461440841,0.0001100054963076256,0.028282673699204473,0.06080395689965477,2.9822710226664184,0.09349212212919676,0.41986701792736136,0.002970828119001368,3.654778611384007,0.512178994685441,1.6980143981750935
2.3855926588363867,0.25763865471831754,8.38649803090893e-05,0.018791327031040903,0.13032563158663396,1.1530049140303291,0.11192022186837933,0.36631452238269185,0.0017076208604894065,3.205437827210823,0.8996011891441285,2.241114008515603
1.1078857087731047,0.23302533232552383,8.29432148073158e-05,0.03835058112883534,0.18485872833646144,1.2651598303531981,0.08752399149788666,0.21947136378076632,0.0026707673912963865,2.106904383241911,0.6557290689698985,1.7826123435679997
1.5215963901480807,0.1515066399248804,6.0756443043231814e-05,0.02266997670550326,0.13992825244678891,1.0458154961386983,0.07554698401407835,0.4491426091922911,0.0035317605841627855,2.5242870575558976,1.0534025242361644,1.7309843105597396
1.8993564053204512,0.10602822332812459,0.00011173786283445448,0.02108295072235067,0.12365045253569704,2.2914794117962507,0.1513967253677132,0.17240547136279358,0.0027400247669352494,2.8041233125923193,0.9793681988366145,3.767688701610857
2.664910826633741,0.28796865473993727,4.940314254877625e-05,0.016976315734875392,0.10736698282258264,2.955684061226938,0.09215256949933792,0.21263356795446706,0.0017374998760664004,3.595106842961117,1.3500387903069764,4.120110766409692
2.9388661264655065,0.18387998000151345,0.0001041854054632747,0.04477387097406318,0.15867760321327393,3.358261014315071,0.2243667587028615,0.24103714217333394,0.002527280889230491,3.639457922037532,0.8815903346935616,2.276815613579244
1.5667479136647726,0.22558031990457753,0.00010529102332306104,0.0486058019257344,0.025429994266079045,2.628909583721699,0.12088321838284122,0.15467503037061703,0.003031096022568647,2.6757814150278234,0.6998485782484853,3.662981596960529
3.0055025965195226,0.13288475967795027,8.671363943390767e-05,0.0023309231243032053,0.06514952087751884,2.9085585594156287,0.13026218743706955,0.4219886413169408,0.0038586486072139502,2.3516715657044247,1.2218892206329925,3.825108003986406
1.174419027204758,0.1634305939316343,1.318152631416067e-05,0.035016820721945965,0.0036833603557765216,3.4480863884551027,0.12492526211169344,0.20753309214439722,0.004231610097688618,2.4143698586236946,1.3225572650785011,1.4282669409774076
2.0017717444546053,0.2802539408060855,6.609695576881861e-05,0.006785630788816985,0.16893020218023333,1.0161473528266662,0.19833083198316806,0.39347101029292275,0.0034297748774493784,2.689550581064679,1.3918730754836603,4.075426665210816
3.4275894615862095,0.11658791501919497,7.541699201337163e-05,0.02167914908812625,0.05821232222205828,2.8122973057927085,0.1840820406844268,0.4163721158211654,0.00397342386402409,2.9386840498340536,0.5168232483369696,4.594367703799846
2.924512141586725,0.19601051355507515,5.254425529026126e-05,0.04945775519768916,0.11403094556167152,3.265441424564231,0.08287017524690268,0.31905416359113314,0.003589021193199697,3.8801717013590533,0.8722663095049652,2.832665410878077
3.073057462591686,0.1396653376455873,8.707954175570116e-05,0.010845954323370046,0.007543188035946744,1.1025511202687004,0.08026109594511853,0.402038062601791,0.003456896072940582,3.5087429511246437,0.9473744536556963,1.3230843863359252
1.9672442066269438,0.19309520819584092,5.027704894356205e-05,0.0478446379089808,0.17063597453792745,2.930421756252276,0.13924657093396006,0.26721740195304355,0.0026910040807413315,2.042807232481144,1.1810328449875112,2.010924013385237
2.7751288241067256,0.20210150749896844,8.581230259618312e-05,0.004890645957182223,0.13093163353036893,3.2296474400713873,0.11340520954576441,0.43075822980354916,0.0016223517816747726,3.7059606505808036,1.1324988895250003,1.4677279643177101
2.7604527302937,0.2739397412918194,9.809080115165564e-05,0.007699649948379369,0.08091933065819552,2.125421791834251,0.16341661141789593,0.3518245690888232,0.0041939643554743215,3.006075743766613,0.5884834619083236,1.0593509725428816
3.682304434129188,0.13352921975993673,1.6224819000148007e-05,0.03919925027602694,0.012366631488251068,2.4134230750270596,0.21768425012814152,0.17575393704168635,0.003076140440643249,2.4854810094244386,1.1026378546657707,2.1539493419837585
3.2599479653708734,0.18317955492914173,8.847551722470994e-05,0.015004718700744223,0.1094189827014465,1.5621406898983654,0.20732698870490696,0.20323036881698137,0.0016493448676350654,2.070888193375663,1.4496405880758805,4.2565776750276685
3.1056103402980213,0.16224753228248762,0.00010605300948369505,0.04288743020427646,0.16336783726065846,1.3249711751641966,0.19512998854746405,0.37002838782128045,0.003233393433906461,2.8620234444659993,1.196000678471964,4.159725380706012
3.817352184377074,0.2775035093012068,5.394357907671519e-05,0.012477087004749138,0.1589190363649237,2.160257539067253,0.15663024836449926,0.35927192597735264,0.003744572362271863,3.9709177297552776,0.9669162527075394,2.503241430854414
2.0801230921739924,0.1885116735669896,4.66500729872011e-05,0.005281235014014868,0.15192085296330854,3.156632583113426,0.17663021694673658,0.24687197064385033,0.0031884803285135623,3.952034760113941,1.4990397068524948,4.18779956404353
1.9308156748207441,0.2427008331671333,0.00011365219849822925,0.031461995565052386,0.07827580317753746,1.9476237086387482,0.14458922934833768,0.42516280367137205,0.002314761498925917,3.7264351323623526,1.4308599084667972,3.563372072354972
1.820519178017533,0.11100807586624174,2.110562731892611e-05,0.002018750873380184,0.11828068591446833,3.384925645807067,0.22266771704759786,0.4281782652531462,0.0020717018638017554,2.1596878812105977,0.8204107637390644,2.891241808086549
2.476640121680248,0.2589871982334424,0.00011439036640248373,0.0247726454558575,0.14633428589064992,2.5626908886810194,0.1276307848609281,0.19304224246099616,0.002328713184378409,2.4679492741164437,0.6696301061487496,1.876719954482698
2.704575832301998,0.24858671204534927,0.00011941087030432794,0.047396581913422456,0.07562668124708566,2.238223498225772,0.1177764511441826,0.15693558422358553,0.002626831192662435,3.131239998617914,1.090742166276581,1.6528928115486057
3.631484434603538,0.22160532882543393,1.2548461248308317e-05,0.016169015213902863,0.07171851016502376,1.4063589120442597,0.11507839119002918,0.32602431551407685,0.002374080341694693,3.3479862222947903,0.8077080575996098,2.2015335770295765
1.754678272293771,0.17987057996966105,6.315485731618405e-05,0.017524556766637535,0.030935355698329392,2.199207160257357,0.13327911834127515,0.44418413317396155,0.003259280723128761,3.9219729822777696,1.2469955231206167,1.8382315548466792
1.128974239591138,0.17223616352477455,5.96301541949343e-06,0.04645286281999819,0.03273782004192538,1.4474167823260085,0.2215002373602606,0.1889747749408864,0.004076373118603188,2.0849349734648994,1.3035500198972465,4.313307412788597
3.498199404164959,0.21400504333734047,7.801761276612355e-05,0.041713473486082196,0.1782093861572798,1.848232285432568,0.1924529938422635,0.38277630573513166,0.003098366120259602,3.8485547266061166,1.0332657527429552,3.9655172213045824
3.293872527603439,0.2479853790516985,1.8715997315738745e-06,0.04049417196251693,0.02460075747568853,3.5287094734419346,0.157812997766067,0.3201588844370904,0.0018768577232415855,2.3826928359090247,0.6225367866826961,2.6659842309778488
2.1250675803473373,0.2616968272636691,4.024668418185057e-05,0.004561643577394338,0.1280070638548995,1.2067501993298042,0.17258606495561674,0.4133977427193257,0.003266738158346618,3.07489929723312,0.6852641802205933,4.060938220440557
2.9931942818303607,0.11210898248489906,5.121034424096705e-05,0.0058910313856252415,0.14836316430217256,2.354225635153229,0.1591967808144934,0.17857854608858492,0.004308886465845589,2.9273197816537566,0.9003301293548294,2.3916865007642993
2.8952709653782236,0.276263656193923,1.948187379767039e-05,0.017845084747089904,0.09763258471576365,1.2324359237713782,0.09900933759430139,0.15222943250195517,0.0038059182420862913,2.7555660811599467,1.0083655029292522,4.536743893862919
2.415363192495258,0.2449415415680807,8.051545410698088e-05,0.018600184339750424,0.12719544429906895,1.3363385670669516,0.12656051683135372,0.2851463373055889,0.002229584864949827,3.06575044628234,0.8356235297488965,4.450402690530793
2.69523412428723,0.2664447681894323,9.273749147865116e-05,0.025068368992402168,0.09831580632697891,1.7377504213079562,0.16392539502240427,0.16040327379471248,0.004260911773117115,3.5788093121658244,0.7171281193368433,3.012546305173145
2.32793301200962,0.2856674142245598,0.00011137325689007333,0.04812084756908281,0.13765282832222261,3.069280636574148,0.20915040785813854,0.2310600806297246,0.002642919568924368,2.0299859760702788,0.56074505077456,2.5766676306491973
3.9497592130534893,0.19345007031690775,7.354806108122319e-05,0.026371843315109948,0.09149856911606585,2.0350428383844896,0.08726724727462809,0.2675900845435714,0.004207024957695328,2.78981891128502,1.291871475202558,3.7365892122482576
3.130895855602641,0.1814771744434776,3.6328593753960795e-05,0.01034814378623279,0.014500311717667682,1.809960856465492,0.22110910393904398,0.24937691215471586,0.001743926912588012,2.511500417003187,1.046401813280582,1.9985468574265317
1.995979728056466,0.1760786610898234,6.226093651885597e-05,0.04210487815481666,0.04559389012002216,3.2991763729519303,0.17751521394617908,0.43387064070485526,0.003318882574166462,2.666132759443404,1.0940236404348007,1.2394397120669036
2.5187755412214097,0.26841834551471455,0.0001185717970209376,0.022238027497100046,0.10795715448055794,3.346295214568931,0.10563914872818307,0.21681761065677832,0.0029252978202388776,3.397992024717062,0.737656959573596,3.480556391896957
3.765369247153607,0.1690112222430596,2.5618899434893875e-05,0.030305978115520753,0.02877523413615598,2.700013649122425,0.1528755046039481,0.3028996132171355,0.0030076164442650144,2.547483971807142,0.9114853764576956,4.4141617973733895
3.4597387126836394,0.1457602342780008,2.4228034171558757e-05,0.03091434447649107,0.08550196146711904,2.7870879531856865,0.1348997285134727,0.3126883976727084,0.0029183493259164863,3.74635969546136,0.9204709990938555,1.9435603366515064
1.3791173539124477,0.20500230558333166,5.651437268310772e-05,0.011924445496326028,0.18250376752869188,3.0752515923914023,0.10070677663982314,0.28349950423056136,0.0020323645750419386,3.5360614043525276,0.9397756962837907,1.2230824039790005
2.254366459634875,0.143482671723731,3.182199431459525e-05,0.013063475961428879,0.07384706878881635,1.134218129266524,0.18755363273800318,0.44579135280239535,0.0036072290319517342,3.1508224824464737,1.4771633352791467,3.1748852313270386
2.4277446114515624,0.10851729190194051,5.808973167556392e-05,0.025943717727341113,0.08835357197996524,3.032256201063998,0.07962203899490906,0.22420348127650958,0.003370768138122335,3.2437955792699213,1.039818096628752,2.464070382058906
3.6242940769028484,0.12844541605243875,4.2657115790240475e-05,0.014701878235530522,0.018004140804273885,3.623886648332644,0.1561534457627817,0.4242513215570447,0.00371274510203657,2.5575693732817926,1.1373747137096506,2.7652913641018864
1.0903023930680604,0.21284839243363882,7.083089889136062e-06,0.03519433243420463,0.07040148284659255,2.897963661279759,0.20068606158424918,0.3857021487365806,0.0031396091912893067,2.5668672703816275,0.7147548395708564,3.8909181203196916
3.2077657304572824,0.12261516789769099,1.8512661757394574e-05,0.008804478093867375,0.05295536832687931,1.6308058535542735,0.18500663755951835,0.3887658572983096,0.00226851263948821,3.9086020616790185,0.9855419974863706,2.353074347292061
3.9552465118467532,0.23025155816218507,5.316990205968205e-06,0.011326213974064296,0.16580595630201614,2.3036921394551677,0.0944195410037812,0.29101258903324234,0.0024893571991681206,2.744921166765078,1.283232409744446,1.1822883733882563
2.22652696342667,0.1362477726997509,0.00010328664527212282,0.01552493670772979,0.172408892246062,3.111417590646512,0.16827646155920883,0.3989011264717745,0.002840427157327404,2.722877984497017,1.4518321731386798,3.112558042232033
1.278386851605561,0.25129083492480697,1.3728358977540805e-05,0.03611937204799745,0.19653275215287366,2.106976698705715,0.09784192754351953,0.3426073104765221,0.0033850052475874826,3.6997041296214723,0.8162579384254616,1.3476256233648587
2.4547641728735017,0.22971143600508115,9.818962915543613e-05,0.0007247643129862195,0.17863423755674168,2.2619411625719104,0.21370101566102834,0.27999819498480544,0.003437214546580055,3.777918765230346,0.8332866732470638,4.603260338715968
1.4256169682097832,0.24158945949404553,8.199865566254488e-06,0.01951249036446337,0.12224136876502978,3.57923281726359,0.1661237013652838,0.3383361843537403,0.004138736430969677,3.1987217551259786,0.5065977086506888,4.851871105981683
1.681552953730992,0.10320932773048777,0.00012437775417813,0.009196911754619832,0.15217814980232752,3.9824031943353675,0.20850099824883456,0.23766326051787945,0.002717113469128548,2.3243929237394134,1.0041755264402896,1.9259135853949583
1.7394385737207845,0.10119198227728736,4.4100580722838586e-05,0.02764993873862429,0.15457948275213226,3.5086072291174735,0.1045223458648969,0.31620848383800604,0.0025900569901005557,3.2224088410125717,0.6283185088518007,3.3779877014722066
3.6692532031047893,0.13063910649028648,0.00011470219687499875,0.026618771322535543,0.1365325985273323,1.856298524706152,0.14760066500433983,0.16274275318948261,0.0035282322029131907,2.901930566688348,1.3785833065039226,4.902002598810442
3.50771319898886,0.22682741810116228,1.5076157775264309e-05,0.000948440836126882,0.03840552618909962,1.3903491488991473,0.17560323030214015,0.37277225934710334,0.0015093569663619,2.461616620695416,1.3724478918603267,2.188750152384422
3.9079507157740094,0.19669853816241448,9.519713461107823e-05,0.029712152383477918,0.03756111757537196,2.5219593123845,0.1321206030383768,0.4039192318720921,0.0028570170807854086,3.858872005470976,0.5372192564404692,2.992715986674489
3.3380515605170564,0.29109995091420543,7.214352149003313e-05,0.04685430083281553,0.04392194793283278,1.684498173897503,0.14733395894888152,0.34676427510997404,0.001936833820850798,2.287722039612286,0.8551865369047167,2.8477253375884772
2.7450723342890333,0.21526524372823705,3.8908474408364854e-05,0.002991164964304904,0.028291453096575894,2.694249179656252,0.17094670517904714,0.4368907180787529,0.0016026845935020208,3.7606434862940237,1.4051761693788363,1.8320278219354331
1.0529568606467232,0.20346894933142218,0.00010189029117214319,0.02561947265762421,0.0210976366606018,2.0611533878164803,0.1932979876322212,0.22011153075313528,0.003150693182842095,2.7688910245155824,0.5505345624695732,4.370620517278859
1.4580004287705615,0.15998390833593482,4.545176600142453e-05,0.02067449868267116,0.18961817088517446,1.9594764224019354,0.10857568896728598,0.20719126311329145,0.003917816833133715,2.588139974955525,0.7314891282995092,3.212580219086296
3.545189095103997,0.12117314763923395,4.119104375847521e-05,0.01653870958758771,0.19902447681862523,2.8641961500369377,0.12547851007394734,0.39605763610041533,0.004336975380296182,2.3158798609495324,0.5716003494272653,3.3579092859904724
3.7165134044286137,0.16110976519593198,0.00011640542987950703,0.04236976189315407,0.18163073899362953,3.7291858954864887,0.11998676222160554,0.1910860415638953,0.0036470710382380655,2.061177297826969,1.018893391932186,1.1042975432551616
2.8150053217032824,0.20154535301228854,7.565242012575493e-05,0.03935705092555008,0.1925789489349467,2.015102945100522,0.12162069533133005,0.3788810976474791,0.001787741769704236,2.1894593645007983,1.1456299093090403,2.9355383154038983
1.214662823370252,0.1671546567190675,0.00012313677492661437,0.03996953715950137,0.19165765356960637,3.657516278967419,0.10897643870217114,0.3767521391236194,0.0015386135289566034,3.4188225960173115,0.6364812653274373,3.2404144787098015
